Token;POS;Género;Número
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
a;ADP;;
lo;PRON;Masc;Sing
largo;NOUN;;
de;ADP;;
todo;DET;Masc;Sing
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
principales;ADJ;;Plur
resultados;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
El;DET;Masc;Sing
objetivo;NOUN;Masc;Sing
principal;ADJ;;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
era;AUX;;Sing
comparar;VERB;;
la;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
MenABCWY;PROPN;;
(;PUNCT;;
una;PRON;Fem;Sing
o;CCONJ;;
dos;NUM;;Plur
dosis;NOUN;Fem;
);PUNCT;;
con;ADP;;
una;DET;Fem;Sing
sola;ADJ;Fem;Sing
dosis;NOUN;Fem;
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
autorizada;ADJ;Fem;Sing
MenACWY;PROPN;;
en;ADP;;
participantes;NOUN;;Plur
que;PRON;;
habían;AUX;;Plur
sido;AUX;Masc;Sing
vacunados;VERB;Masc;Plur
anteriormente;ADV;;
con;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
MenACWY;PROPN;;
.;PUNCT;;
El;DET;Masc;Sing
estudio;NOUN;Masc;Sing
también;ADV;;
evaluó;VERB;;Plur
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
combinación;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
la;DET;Fem;Sing
meningitis;NOUN;Fem;
ABCWY;PROPN;;
y;CCONJ;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
la;DET;Fem;Sing
meningitis;NOUN;Fem;
ACWY;PROPN;;
.;PUNCT;;
La;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
a;ADP;;
una;DET;Fem;Sing
o;CCONJ;;
dos;NUM;;Plur
dosis;NOUN;Fem;
de;ADP;;
MenABCWY;PROPN;;
fue;AUX;;Sing
similar;ADJ;;Sing
a;ADP;;
la;DET;Fem;Sing
que;PRON;;
indujo;VERB;;Sing
una;DET;Fem;Sing
sola;ADJ;Fem;Sing
dosis;NOUN;Fem;
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
autorizada;ADJ;Fem;Sing
MenACWY;PROPN;;
.;PUNCT;;
Las;DET;Fem;Plur
vacunas;NOUN;Fem;Plur
se;PRON;;
toleraron;VERB;;Plur
bien;ADV;;
en;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
En;ADP;;
general;NOUN;;
,;PUNCT;;
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
reportados;ADJ;Masc;Plur
son;AUX;;Plur
reacciones;NOUN;Fem;Plur
conocidas;ADJ;Fem;Plur
a;ADP;;
las;DET;Fem;Plur
vacunas;NOUN;Fem;Plur
contra;ADP;;
la;DET;Fem;Sing
meningitis;NOUN;Fem;Sing
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
/;NUM;;
reacciones;NOUN;Fem;Plur
adversas;ADJ;Fem;Plur
informados;ADJ;Masc;Plur
durante;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Esta;DET;Fem;Sing
sección;NOUN;Fem;Sing
es;AUX;;Sing
un;DET;Masc;Sing
resumen;NOUN;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
problemas;NOUN;Masc;Plur
médicos;ADJ;Masc;Plur
no;ADV;;
deseados;ADJ;Masc;Plur
(;PUNCT;;
eventos;ADJ;Masc;Plur
adversos;NOUN;Masc;Plur
);PUNCT;;
que;PRON;;
pueden;AUX;;Plur
ocurrirles;ADJ;;Plur
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
cuando;SCONJ;;
reciben;VERB;;Plur
una;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
.;PUNCT;;
Los;DET;Masc;Plur
médicos;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
registran;VERB;;Plur
estos;DET;Masc;Plur
eventos;NOUN;Masc;Plur
.;PUNCT;;
¿;PUNCT;;
Qué;PRON;;Sing
son;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
?;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
o;CCONJ;;
las;DET;Fem;Plur
reacciones;NOUN;Fem;Plur
adversas;ADJ;Fem;Plur
son;AUX;;Plur
aquellos;DET;Masc;Plur
eventos;NOUN;Masc;Plur
que;PRON;;
pueden;AUX;;Plur
tener;VERB;;
su;DET;;Sing
origen;NOUN;Masc;Sing
en;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
según;ADP;;
la;DET;Fem;Sing
opinión;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
médicos;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
se;PRON;;
consideran;VERB;;Plur
“;NOUN;Fem;Plur
serios;ADJ;Masc;Plur
”;PUNCT;;
si;SCONJ;;
causan;VERB;;Plur
la;DET;Fem;Sing
muerte;NOUN;Fem;Sing
,;PUNCT;;
ponen;VERB;;Plur
en;ADP;;
peligro;NOUN;Masc;Sing
la;DET;Fem;Sing
vida;NOUN;Fem;Sing
,;PUNCT;;
causan;VERB;;Plur
problemas;NOUN;Masc;Plur
duraderos;ADJ;Masc;Plur
o;CCONJ;;
requieren;VERB;;Plur
atención;NOUN;Fem;Sing
hospitalaria;ADJ;Fem;Sing
.;PUNCT;;
Puede;AUX;;Sing
encontrar;VERB;;
un;DET;Masc;Sing
resumen;NOUN;Masc;Sing
de;ADP;;
todos;DET;Masc;Plur
los;DET;Masc;Plur
eventos;NOUN;Masc;Plur
informados;ADJ;Masc;Plur
en;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
en;ADP;;
los;DET;Masc;Plur
sitios;NOUN;Masc;Plur
web;ADJ;;Sing
enumerados;ADJ;Masc;Plur
al;ADP;Masc;Sing
final;NOUN;Masc;Sing
de;ADP;;
este;DET;Masc;Sing
resumen;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
serios;ADJ;Masc;Plur
durante;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
En;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
no;ADV;;
se;PRON;;
reportaron;VERB;;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
serios;ADJ;Masc;Plur
relacionados;ADJ;Masc;Plur
con;ADP;;
las;DET;Fem;Plur
vacunas;NOUN;Fem;Plur
en;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Ninguno;PRON;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
murió;VERB;;Sing
a;ADP;;
causa;NOUN;;
de;ADP;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
relacionados;ADJ;Masc;Plur
con;ADP;;
las;DET;Fem;Plur
vacunas;NOUN;Fem;Plur
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
no;ADV;;
serios;ADJ;Masc;Plur
durante;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Al;ADP;Masc;Sing
menos;ADV;;
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
no;ADV;;
serio;ADJ;Masc;Sing
relacionado;ADJ;Masc;Sing
con;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
fue;AUX;;Sing
comunicado;VERB;Masc;Sing
por;ADP;;
53;NUM;;
(;PUNCT;;
4;NUM;;
%;SYM;;
);PUNCT;;
de;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
en;ADP;;
el;DET;Masc;Sing
grupo;NOUN;Masc;Sing
de;ADP;;
MenABCWY;PROPN;;
y;CCONJ;;
MenACWY;PROPN;;
.;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
reportados;ADJ;Masc;Plur
por;ADP;;
al;ADP;Masc;Sing
menos;ADV;;
el;DET;Masc;Sing
0.3;NUM;;
%;SYM;;
de;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
o;CCONJ;;
más;ADV;;
en;ADP;;
cualquier;DET;;Sing
grupo;NOUN;Masc;Sing
fueron;AUX;;Plur
los;DET;Masc;Plur
siguientes;ADJ;;Plur
.;PUNCT;;
¿;PUNCT;;
Cómo;PRON;;
ha;AUX;;Sing
ayudado;VERB;Masc;Sing
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
y;CCONJ;;
a;ADP;;
los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
?;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
concluyeron;VERB;;Plur
que;SCONJ;;
una;PRON;Fem;Sing
o;CCONJ;;
dos;NUM;;Plur
dosis;NOUN;Fem;
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
MenABCWY;NOUN;Fem;Sing
indujeron;VERB;;Plur
una;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
similar;ADJ;;Sing
a;ADP;;
una;DET;Fem;Sing
sola;ADJ;Fem;Sing
dosis;NOUN;Fem;
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
autorizada;ADJ;Fem;Sing
MenACWY;NOUN;Fem;Sing
cuando;SCONJ;;
se;PRON;;
la;PRON;Fem;Sing
administró;VERB;;Sing
como;SCONJ;;
refuerzo;NOUN;Masc;Sing
al;ADP;Masc;Sing
menos;ADV;;
4;NUM;;
años;NOUN;Masc;Plur
después;ADV;;
de;ADP;;
la;DET;Fem;Sing
administración;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
MenACWY;PROPN;;
.;PUNCT;;
Desencadenó;VERB;;Sing
una;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
potente;ADJ;;Sing
contra;ADP;;
los;DET;Masc;Plur
meningococos;NOUN;Masc;Plur
(;PUNCT;;
tipos;NOUN;Masc;Plur
A;NOUN;;
,;PUNCT;;
C;PROPN;;
,;PUNCT;;
W;PROPN;;
,;PUNCT;;
Y;CCONJ;;
);PUNCT;;
tanto;ADV;;
después;ADV;;
de;ADP;;
la;DET;Fem;Sing
primera;ADJ;Fem;Sing
como;SCONJ;;
de;ADP;;
la;DET;Fem;Sing
segunda;ADJ;Fem;Sing
dosis;NOUN;Fem;
.;PUNCT;;
También;ADV;;
desencadenó;VERB;;Sing
una;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
contra;ADP;;
cepas;NOUN;Fem;Plur
bacterianas;ADJ;Fem;Plur
específicas;ADJ;Fem;Plur
del;ADP;Masc;Sing
meningococo;NOUN;Masc;Sing
tipo;NOUN;Masc;Sing
B.;PROPN;;
Las;DET;Fem;Plur
dos;NUM;;Plur
vacunas;NOUN;Fem;Plur
se;PRON;;
toleraron;VERB;;Plur
bien;ADV;;
en;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
En;ADP;;
general;NOUN;;
,;PUNCT;;
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
son;AUX;;Plur
reacciones;NOUN;Fem;Plur
conocidas;ADJ;Fem;Plur
a;ADP;;
las;DET;Fem;Plur
vacunas;NOUN;Fem;Plur
contra;ADP;;
la;DET;Fem;Sing
meningitis;NOUN;Fem;Sing
.;PUNCT;;
Título;PROPN;;
completo;ADJ;Masc;Sing
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
:;PUNCT;;
Estudio;PROPN;;
de;ADP;;
fase;NOUN;Fem;Sing
IIIB;PROPN;;
,;PUNCT;;
aleatorizado;ADJ;Masc;Sing
,;PUNCT;;
controlado;ADJ;Masc;Sing
y;CCONJ;;
ciego;ADJ;Masc;Sing
para;ADP;;
el;DET;Masc;Sing
observador;NOUN;Masc;Sing
para;ADP;;
evaluar;VERB;;
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
y;CCONJ;;
la;DET;Fem;Sing
inmunogenicidad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
los;DET;Masc;Plur
meningococos;ADJ;Masc;Plur
ABCWY;NOUN;Fem;Sing
de;ADP;;
GSK;PROPN;;
administrada;ADJ;Fem;Sing
en;ADP;;
adolescentes;NOUN;;Plur
y;CCONJ;;
adultos;NOUN;Masc;Plur
sanos;ADJ;Masc;Plur
primovacunados;ADJ;Masc;Plur
con;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
los;DET;Masc;Plur
meningococos;ADJ;Masc;Plur
ACWYEstudio;PROPN;;
para;ADP;;
evaluar;VERB;;
si;SCONJ;;
la;DET;Fem;Sing
quimioterapia;NOUN;Fem;Sing
doble;ADJ;;Sing
basada;ADJ;Fem;Sing
en;ADP;;
platino;NOUN;Masc;Sing
,;PUNCT;;
niraparib;ADJ;Masc;Sing
,;PUNCT;;
cobolimab;NOUN;Fem;Sing
y;CCONJ;;
bevacizumab;NOUN;Fem;Sing
administrada;ADJ;Fem;Sing
con;ADP;;
dostarlimab;NOUN;Fem;Sing
era;AUX;;Sing
segura;ADJ;Fem;Sing
y;CCONJ;;
tolerable;ADJ;;Sing
en;ADP;;
personas;NOUN;Fem;Plur
con;ADP;;
cáncer;NOUN;Masc;Sing
avanzado;ADJ;Masc;Sing
o;CCONJ;;
metastásico;ADJ;Masc;Sing
Información;PROPN;;
general;ADJ;;Sing
sobre;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
¿;PUNCT;;
Cuál;PRON;;Sing
fue;AUX;;Sing
el;DET;Masc;Sing
propósito;NOUN;Masc;Sing
principal;ADJ;;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
El;DET;Masc;Sing
cáncer;NOUN;Masc;Sing
avanzado;ADJ;Masc;Sing
y;CCONJ;;
metastásico;ADJ;Masc;Sing
es;AUX;;Sing
un;DET;Masc;Sing
tipo;NOUN;Masc;Sing
de;ADP;;
cáncer;NOUN;Masc;Sing
que;PRON;;
se;PRON;;
extendió;VERB;;Sing
del;ADP;Masc;Sing
sitio;NOUN;Masc;Sing
original;ADJ;;Sing
a;ADP;;
otras;DET;Fem;Plur
partes;NOUN;Fem;Plur
del;ADP;Masc;Sing
cuerpo;NOUN;Masc;Sing
,;PUNCT;;
por;ADP;;
lo;PRON;Masc;Sing
que;PRON;;
es;AUX;;Sing
más;ADV;;
difícil;ADJ;;Sing
de;ADP;;
tratar;VERB;;
.;PUNCT;;
Se;PRON;;
demostró;VERB;;Sing
que;SCONJ;;
muchos;DET;Masc;Plur
tratamientos;NOUN;Masc;Plur
son;AUX;;Plur
eficaces;ADJ;;Plur
en;ADP;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
del;ADP;Masc;Sing
cáncer;NOUN;Masc;Sing
.;PUNCT;;
Sin;ADP;;
embargo;NOUN;Masc;Sing
,;PUNCT;;
con;ADP;;
el;DET;Masc;Sing
tiempo;NOUN;Masc;Sing
,;PUNCT;;
la;DET;Fem;Sing
mayoría;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
tumores;NOUN;Masc;Plur
desarrollan;VERB;;Plur
resistencia;NOUN;Fem;Sing
al;ADP;Masc;Sing
tratamiento;NOUN;Masc;Sing
y;CCONJ;;
el;DET;Masc;Sing
cáncer;NOUN;;
vuelve;VERB;;Sing
a;ADP;;
aparecer;VERB;;
(;PUNCT;;
regresa;NOUN;Fem;Sing
);PUNCT;;
y;CCONJ;;
se;PRON;;
extiende;VERB;;Sing
(;PUNCT;;
avanza;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
están;AUX;;Plur
trabajando;VERB;;
en;ADP;;
nuevos;ADJ;Masc;Plur
tratamientos;NOUN;Masc;Plur
que;PRON;;
combinan;VERB;;Plur
diferentes;DET;;Plur
medicamentos;NOUN;Masc;Plur
para;ADP;;
ayudar;VERB;;
a;ADP;;
quienes;PRON;;Plur
tienen;VERB;;Plur
cánceres;NOUN;Masc;Plur
que;PRON;;
se;PRON;;
extienden;VERB;;Plur
.;PUNCT;;
Este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
es;AUX;;Sing
el;DET;Masc;Sing
primero;ADJ;Masc;Sing
en;ADP;;
evaluar;VERB;;
la;DET;Fem;Sing
combinación;NOUN;Fem;Sing
de;ADP;;
distintos;DET;Masc;Plur
medicamentos;NOUN;Masc;Plur
(;PUNCT;;
dostarlimab;VERB;;Sing
,;PUNCT;;
niraparib;ADJ;Masc;Sing
,;PUNCT;;
carboplatino-paclitaxel;NOUN;;
,;PUNCT;;
carboplatino-pemetrexed;NOUN;;
,;PUNCT;;
bevacizumab;PROPN;;
y;CCONJ;;
cobolimab;NOUN;Fem;Sing
);PUNCT;;
para;ADP;;
tratar;VERB;;
el;DET;Masc;Sing
cáncer;NOUN;Masc;Sing
avanzado;ADJ;Masc;Sing
o;CCONJ;;
metastásico;ADJ;Masc;Sing
.;PUNCT;;
•;PROPN;;
El;DET;Masc;Sing
dostarlimab;PROPN;;
y;CCONJ;;
el;DET;Masc;Sing
cobolimab;PROPN;;
son;AUX;;Plur
medicamentos;NOUN;Masc;Plur
diseñados;ADJ;Masc;Plur
para;ADP;;
detener;VERB;;
el;DET;Masc;Sing
crecimiento;NOUN;Masc;Sing
del;ADP;Masc;Sing
cáncer;NOUN;Masc;Sing
ya;ADV;;
que;SCONJ;;
ayuda;VERB;;Sing
al;ADP;Masc;Sing
sistema;NOUN;Masc;Sing
inmunitario;ADJ;Masc;Sing
a;ADP;;
reconocerlo;VERB;Masc;Sing
y;CCONJ;;
combatirlo;VERB;Masc;Sing
(;PUNCT;;
moduladores;NOUN;Masc;Plur
de;ADP;;
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
);PUNCT;;
.;PUNCT;;
•;PROPN;;
El;DET;Masc;Sing
niraparib;PROPN;;
,;PUNCT;;
también;ADV;;
denominado;ADJ;Masc;Sing
ZEJULA;PROPN;;
,;PUNCT;;
y;CCONJ;;
el;DET;Masc;Sing
bevacizumab;PROPN;;
están;AUX;;Plur
aprobados;ADJ;Masc;Plur
para;ADP;;
tratar;VERB;;
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
con;ADP;;
varios;DET;Masc;Plur
tipos;NOUN;Masc;Plur
de;ADP;;
cáncer;NOUN;Masc;Sing
.;PUNCT;;
El;DET;Masc;Sing
niraparib;NOUN;Masc;Sing
es;AUX;;Sing
un;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
que;PRON;;
inhibe;VERB;;Sing
la;DET;Fem;Sing
reparación;NOUN;Fem;Sing
del;ADP;Masc;Sing
ácido;NOUN;Masc;Sing
desoxirribonucleico;ADJ;Masc;Sing
(;PUNCT;;
ADN;PROPN;;
);PUNCT;;
dañado;ADJ;Masc;Sing
en;ADP;;
la;DET;Fem;Sing
célula;NOUN;Fem;Sing
y;CCONJ;;
el;DET;Masc;Sing
bevacizumab;PROPN;;
inhibe;VERB;;Sing
el;DET;Masc;Sing
crecimiento;NOUN;Masc;Sing
de;ADP;;
nuevos;ADJ;Masc;Plur
vasos;NOUN;Masc;Plur
sanguíneos;ADJ;Masc;Plur
(;PUNCT;;
agente;NOUN;;Sing
antiangiogénico;ADJ;Masc;Sing
);PUNCT;;
.;PUNCT;;
•;PROPN;;
El;DET;Masc;Sing
carboplatino-paclitaxel;NOUN;Masc;Sing
y;CCONJ;;
el;DET;Masc;Sing
carboplatino-pemetrexed;NOUN;;
son;AUX;;Plur
tratamientos;NOUN;Masc;Plur
quimioterápicos;ADJ;Masc;Plur
aprobados;ADJ;Masc;Plur
para;ADP;;
el;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
de;ADP;;
diferentes;DET;;Plur
cánceres;NOUN;Masc;Plur
.;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
evaluaron;VERB;;Plur
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
y;CCONJ;;
la;DET;Fem;Sing
tolerabilidad;NOUN;Fem;Sing
para;ADP;;
ver;VERB;;
si;SCONJ;;
estos;DET;Masc;Plur
medicamentos;NOUN;Masc;Plur
en;ADP;;
conjunto;NOUN;Masc;Sing
podían;AUX;;Plur
mejorar;VERB;;
la;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
inmunitaria;ADJ;Fem;Sing
del;ADP;Masc;Sing
organismo;NOUN;Masc;Sing
para;ADP;;
combatir;VERB;;
el;DET;Masc;Sing
cáncer;NOUN;Masc;Sing
avanzado;ADJ;Masc;Sing
eficazmente;ADV;;
.;PUNCT;;
¿;PUNCT;;
Cuándo;PRON;;
y;CCONJ;;
dónde;PRON;;
se;PRON;;
llevó;VERB;;Sing
a;ADP;;
cabo;NOUN;Masc;Sing
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
El;DET;Masc;Sing
estudio;NOUN;Masc;Sing
comenzó;VERB;;Sing
en;ADP;;
octubre;NOUN;;
de;ADP;;
2017;NUM;;
y;CCONJ;;
terminó;VERB;;Sing
en;ADP;;
abril;NOUN;;
de;ADP;;
2023;NUM;;
.;PUNCT;;
Notablemente;PROPN;;
,;PUNCT;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
se;PRON;;
beneficiaron;VERB;;Plur
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
siguieron;VERB;;Plur
participando;VERB;;
en;ADP;;
la;DET;Fem;Sing
siguiente;ADJ;;Sing
fase;NOUN;Fem;Sing
de;ADP;;
este;NOUN;Masc;Sing
,;PUNCT;;
la;DET;Fem;Sing
continuación;NOUN;Fem;Sing
del;ADP;Masc;Sing
tratamiento;NOUN;Masc;Sing
después;ADV;;
del;ADP;Masc;Sing
análisis;NOUN;Masc;
(;PUNCT;;
PACT;PROPN;;
,;PUNCT;;
post;PROPN;;
analysis;PROPN;;
continuation;ADJ;Fem;Sing
of;PROPN;;
treatment;ADJ;Masc;Sing
);PUNCT;;
.;PUNCT;;
Este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
incluyó;VERB;;Sing
a;ADP;;
58;NUM;;
participantes;NOUN;;Plur
de;ADP;;
los;DET;Masc;Plur
Estados;PROPN;;
Unidos;PROPN;;
que;PRON;;
recibieron;VERB;;Plur
al;ADP;Masc;Sing
menos;ADV;;
una;DET;Fem;Sing
dosis;NOUN;Fem;
de;ADP;;
los;DET;Masc;Plur
medicamentos;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Quién;PRON;;Sing
participó;VERB;;Sing
en;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
En;ADP;;
un;DET;Masc;Sing
principio;NOUN;Masc;Sing
,;PUNCT;;
se;PRON;;
planeó;VERB;;Sing
que;SCONJ;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
se;PRON;;
llevara;VERB;;Sing
a;ADP;;
cabo;NOUN;Masc;Sing
en;ADP;;
nueve;NUM;;Plur
partes;NOUN;Fem;Plur
.;PUNCT;;
Cuando;SCONJ;;
se;PRON;;
completó;VERB;;Sing
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
solo;ADV;;
se;PRON;;
inscribieron;VERB;;Plur
suficientes;ADJ;;Plur
participantes;NOUN;;Plur
en;ADP;;
cinco;NUM;;Plur
partes;NOUN;Fem;Plur
(;PUNCT;;
etiquetadas;ADJ;Fem;Plur
de;ADP;;
la;DET;Fem;Sing
A;NOUN;Fem;Sing
a;ADP;;
la;DET;Fem;Sing
E;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
En;ADP;;
una;DET;Fem;Sing
parte;NOUN;Fem;Sing
(;PUNCT;;
la;DET;Fem;Sing
Parte;PROPN;;
F;PROPN;;
);PUNCT;;
solo;ADV;;
se;PRON;;
inscribió;VERB;;Sing
un;DET;Masc;Sing
participante;ADV;;
y;CCONJ;;
en;ADP;;
otras;DET;Fem;Plur
tres;NUM;;Plur
partes;NOUN;Fem;Plur
(;PUNCT;;
G;PROPN;;
,;PUNCT;;
H;PROPN;;
e;CCONJ;;
I;PROPN;;
);PUNCT;;
no;ADV;;
se;PRON;;
inscribió;VERB;;Sing
ninguno;PRON;Masc;Sing
.;PUNCT;;
Estos;PRON;Masc;Plur
eran;AUX;;Plur
los;DET;Masc;Plur
detalles;NOUN;Masc;Plur
de;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
:;PUNCT;;
En;ADP;;
la;DET;Fem;Sing
Parte;PROPN;;
E;PROPN;;
,;PUNCT;;
se;PRON;;
incluyeron;VERB;;Plur
dos;NUM;;Plur
participantes;NOUN;;Plur
masculinos;ADJ;Masc;Plur
de;ADP;;
entre;ADP;;
55;NUM;;
y;CCONJ;;
85;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
En;ADP;;
la;DET;Fem;Sing
Parte;PROPN;;
F;PROPN;;
,;PUNCT;;
se;PRON;;
incluyó;VERB;;Sing
una;DET;Fem;Sing
participante;ADJ;;Sing
femenina;ADJ;Fem;Sing
de;ADP;;
entre;ADP;;
50;NUM;;
y;CCONJ;;
65;NUM;;
años;NOUN;Masc;Plur
.;PUNCT;;
Los;DET;Masc;Plur
estudios;NOUN;Masc;Plur
tienen;VERB;;Plur
una;DET;Fem;Sing
lista;NOUN;Fem;Sing
de;ADP;;
requisitos;NOUN;Masc;Plur
que;PRON;;
definen;VERB;;Plur
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
pueden;AUX;;Plur
participar;VERB;;
en;ADP;;
el;DET;Masc;Sing
