Token;POS;Género;Número
la;DET;Fem;Sing
vida;NOUN;Fem;Sing
";";PUNCT;;
•;PUNCT;;
causa;VERB;;Sing
un;DET;Masc;Sing
daño;NOUN;Masc;Sing
permanente;ADJ;;Sing
";";PUNCT;;
•;PUNCT;;
requiere;VERB;;Sing
una;DET;Fem;Sing
hospitalización;NOUN;Fem;Sing
";";PUNCT;;
o;CCONJ;;
•;PUNCT;;
es;VERB;;Sing
mortal;ADJ;;Sing
.;PUNCT;;
Menos;ADV;;
del;ADP;Masc;Sing
1 %;NUM;;
de;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
reportó;VERB;;Sing
un;DET;Masc;Sing
evento;NOUN;Masc;Sing
médico;ADJ;Masc;Sing
grave;ADJ;;Sing
.;PUNCT;;
De;ADP;;
ellos;PRON;Masc;Plur
,;PUNCT;;
uno;NUM;;
fue;VERB;;Sing
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
grave;ADJ;;Sing
.;PUNCT;;
Un;DET;Masc;Sing
bebé;NOUN;Masc;Sing
presentó;VERB;;Sing
estreñimiento;NOUN;Masc;Sing
seis;NUM;;
días;NOUN;Masc;Plur
después;ADV;;
de;ADP;;
la;DET;Fem;Sing
primera;ADJ;Fem;Sing
dosis;NOUN;Fem;
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
rotavirus;NOUN;Masc;
sin;ADP;;
PCV;NOUN;Masc;Sing
.;PUNCT;;
Se;PRON;;
recuperó;VERB;;Sing
en;ADP;;
un;DET;Masc;Sing
plazo;NOUN;Masc;Sing
de;ADP;;
dos;NUM;;
semanas;NOUN;Fem;Plur
.;PUNCT;;
Un;DET;Masc;Sing
bebé;NOUN;Masc;Sing
se;PRON;;
retiró;VERB;;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
debido;ADJ;;
a;ADP;;
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
(;PUNCT;;
hematoquecia;NOUN;Fem;Sing
o;CCONJ;;
sangre;NOUN;Fem;Sing
en;ADP;;
las;DET;Fem;Plur
heces;NOUN;Fem;Plur
);PUNCT;;
.;PUNCT;;
Este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
no;ADV;;
planteó;VERB;;Sing
ninguna;DET;Fem;Sing
inquietud;NOUN;Fem;Sing
con;ADP;;
respecto;NOUN;Masc;Sing
a;ADP;;
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
.;PUNCT;;
En;ADP;;
general;NOUN;;
,;PUNCT;;
el;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
más;ADV;;
frecuente;ADJ;;Sing
fue;VERB;;Sing
irritabilidad;NOUN;Fem;Sing
o;CCONJ;;
inquietud;NOUN;Fem;Sing
.;PUNCT;;
El;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
más;ADV;;
frecuente;ADJ;;Sing
que;PRON;;
derivó;VERB;;Sing
en;ADP;;
una;DET;Fem;Sing
visita;NOUN;Fem;Sing
al;ADP;Masc;Sing
médico;NOUN;Masc;Sing
fue;AUX;;Sing
tos;NOUN;Fem;Sing
/;PUNCT;;
moqueo;NOUN;Masc;Sing
.;PUNCT;;
En;ADP;;
la;DET;Fem;Sing
figura;NOUN;Fem;Sing
2;NUM;;
se;PRON;;
muestra;VERB;;Sing
una;DET;Fem;Sing
lista;NOUN;Fem;Sing
de;ADP;;
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
más;ADV;;
frecuentes;ADJ;;Plur
.;PUNCT;;
Eventos;NOUN;Masc;Plur
médicos;ADJ;Masc;Plur
que;PRON;;
presentó;VERB;;Sing
al;ADP;Masc;Sing
menos;ADV;;
el;DET;Masc;Sing
3 %;NUM;;
de;ADP;;
los;DET;Masc;Plur
bebés;NOUN;Masc;Plur
Irritabilidad;NOUN;Fem;Sing
/;PUNCT;;
inquietud;NOUN;Fem;Sing
Pérdida;NOUN;Fem;Sing
del;ADP;Masc;Sing
apetito;NOUN;Masc;Sing
Tos;NOUN;Fem;Sing
/;PUNCT;;
moqueo;NOUN;Masc;Sing
Vómitos;NOUN;Masc;Plur
Fiebre;NOUN;Fem;Sing
Diarrea;NOUN;Fem;Sing
Infección;NOUN;Fem;Sing
de;ADP;;
las;DET;Fem;Plur
vías;NOUN;Fem;Plur
respiratorias;ADJ;Fem;Plur
superiores;ADJ;;Plur
Resfriado;NOUN;Masc;Sing
común;ADJ;;Sing
Fiebre;NOUN;Fem;Sing
Eczema;NOUN;Masc;Sing
¿;PUNCT;;
Cómo;PRON;;
ha;AUX;;Sing
ayudado;VERB;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
e;CCONJ;;
investigadores;NOUN;Masc;Plur
?;PUNCT;;
Los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
indican;VERB;;Plur
que;SCONJ;;
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
rotavirus;NOUN;Masc;
sin;ADP;;
PCV;NOUN;Masc;Sing
fue;VERB;;Sing
similar;ADJ;;Sing
a;ADP;;
la;DET;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
rotavirus;NOUN;Masc;
que;PRON;;
se;PRON;;
utiliza;VERB;;Sing
en;ADP;;
la;DET;Fem;Sing
actualidad;NOUN;Fem;Sing
.;PUNCT;;
Este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
no;ADV;;
planteó;VERB;;Sing
ninguna;DET;Fem;Sing
inquietud;NOUN;Fem;Sing
con;ADP;;
respecto;NOUN;Masc;Sing
a;ADP;;
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
rotavirus;NOUN;Masc;
sin;ADP;;
PCV;NOUN;Masc;Sing
.;PUNCT;;
En;ADP;;
combinación;NOUN;Fem;Sing
con;ADP;;
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
de;ADP;;
otros;DET;Masc;Plur
estudios;NOUN;Masc;Plur
de;ADP;;
investigación;NOUN;Fem;Sing
,;PUNCT;;
los;DET;Masc;Plur
hallazgos;NOUN;Masc;Plur
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
pueden;AUX;;Plur
ayudar;VERB;;
a;ADP;;
mejorar;VERB;;
la;DET;Fem;Sing
comprensión;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
rotavirus;NOUN;Masc;
y;CCONJ;;
las;DET;Fem;Plur
infecciones;NOUN;Fem;Plur
intestinales;ADJ;;Plur
causadas;ADJ;Fem;Plur
por;ADP;;
este;DET;Masc;Sing
virus;NOUN;Masc;
.;PUNCT;;
El;DET;Masc;Sing
título;NOUN;Masc;Sing
detallado;ADJ;Masc;Sing
para;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
de;ADP;;
investigación;NOUN;Fem;Sing
es;VERB;;Sing
el;DET;Masc;Sing
siguiente;ADJ;;Sing
:;PUNCT;;
Estudio;NOUN;Masc;Sing
de;ADP;;
fase;NOUN;Fem;Sing
III;NUM;;
,;PUNCT;;
ciego;ADJ;Masc;Sing
para;ADP;;
el;DET;Masc;Sing
observador;NOUN;Masc;Sing
,;PUNCT;;
aleatorizado;ADJ;Masc;Sing
y;CCONJ;;
multinacional;ADJ;;Sing
para;ADP;;
evaluar;VERB;;
la;DET;Fem;Sing
reactogenicidad;NOUN;Fem;Sing
y;CCONJ;;
seguridad;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
formulación;NOUN;Fem;Sing
líquida;ADJ;Fem;Sing
sin;ADP;;
circovirus;NOUN;Masc;
porcino;ADJ;Masc;Sing
(;PUNCT;;
PCV;NOUN;Masc;Sing
);PUNCT;;
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
oral;ADJ;;Sing
,;PUNCT;;
viva;ADJ;Fem;Sing
y;CCONJ;;
atenuada;ADJ;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
rotavirus;NOUN;Masc;
humano;ADJ;Masc;Sing
(;PUNCT;;
RVH;PROPN;;
);PUNCT;;
de;ADP;;
GSK;PROPN;;
en;ADP;;
comparación;NOUN;Fem;Sing
con;ADP;;
la;DET;Fem;Sing
formulación;NOUN;Fem;Sing
liofilizada;ADJ;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
vacuna;NOUN;Fem;Sing
contra;ADP;;
el;DET;Masc;Sing
RVH;PROPN;;
de;ADP;;
GSK;PROPN;;
cuando;SCONJ;;
se;PRON;;
administra;VERB;;Sing
como;SCONJ;;
una;DET;Fem;Sing
vacunación;NOUN;Fem;Sing
de;ADP;;
2;NUM;;
dosis;NOUN;Fem;
en;ADP;;
lactantes;NOUN;;Plur
a;ADP;;
partir;SCONJ;;
de;ADP;;
las;DET;Fem;Plur
6;NUM;;
a;ADP;;
12;NUM;;
semanas;NOUN;Fem;Plur
vida;NOUN;Fem;Sing
.;PUNCT;;
Estudio;NOUN;Masc;Sing
para;ADP;;
evaluar;VERB;;
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
y;CCONJ;;
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
de;ADP;;
bepirovirsen;NOUN;Masc;Sing
en;ADP;;
participantes;NOUN;;Plur
con;ADP;;
hepatitis;NOUN;Fem;
B;PROPN;;
crónica;ADJ;Fem;Sing
.;PUNCT;;
Información;NOUN;Fem;Sing
general;ADJ;;Sing
sobre;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
clínico;ADJ;Masc;Sing
¿;PUNCT;;
Cuándo;PRON;;
se;PRON;;
hizo;VERB;;Sing
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
El;DET;Masc;Sing
estudio;NOUN;Masc;Sing
comenzó;VERB;;Sing
en;ADP;;
julio;NOUN;Masc;
de;ADP;;
2020;NUM;;
y;CCONJ;;
finalizó;VERB;;Sing
en;ADP;;
marzo;NOUN;Masc;
de;ADP;;
2022;NUM;;
.;PUNCT;;
¿;PUNCT;;
Qué;DET;;
medicamento;NOUN;Masc;Sing
se;PRON;;
estudió;VERB;;Sing
?;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
recibieron;VERB;;Plur
bepirovirsen;NOUN;Masc;Sing
o;CCONJ;;
placebo;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Cuál;PRON;;Sing
era;VERB;;Sing
el;DET;Masc;Sing
motivo;NOUN;Masc;Sing
principal;ADJ;;Sing
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
La;DET;Fem;Sing
hepatitis;NOUN;Fem;
B;PROPN;;
crónica;ADJ;Fem;Sing
(;PUNCT;;
HBC;PROPN;;
);PUNCT;;
es;VERB;;Sing
una;DET;Fem;Sing
infección;NOUN;Fem;Sing
de;ADP;;
larga;ADJ;Fem;Sing
duración;NOUN;Fem;Sing
del;ADP;Masc;Sing
hígado;NOUN;Masc;Sing
causada;ADJ;Fem;Sing
por;ADP;;
el;DET;Masc;Sing
virus;NOUN;Masc;
de;ADP;;
la;DET;Fem;Sing
hepatitis;NOUN;Fem;
B;PROPN;;
(;PUNCT;;
VHB;NOUN;Masc;Sing
);PUNCT;;
.;PUNCT;;
Causa;VERB;;Sing
inflamación;NOUN;Fem;Sing
constante;ADJ;;Sing
del;ADP;Masc;Sing
hígado;NOUN;Masc;Sing
y;CCONJ;;
puede;AUX;;Sing
derivar;VERB;;
en;ADP;;
enfermedades;NOUN;Fem;Plur
hepáticas;ADJ;Fem;Plur
graves;ADJ;;Plur
,;PUNCT;;
como;SCONJ;;
la;DET;Fem;Sing
formación;NOUN;Fem;Sing
de;ADP;;
cicatrices;NOUN;Fem;Plur
en;ADP;;
el;DET;Masc;Sing
hígado;NOUN;Masc;Sing
(;PUNCT;;
cirrosis;NOUN;Fem;
);PUNCT;;
,;PUNCT;;
insuficiencia;NOUN;Fem;Sing
hepática;ADJ;Fem;Sing
o;CCONJ;;
cáncer;NOUN;Masc;Sing
de;ADP;;
hígado;NOUN;Masc;Sing
.;PUNCT;;
El;DET;Masc;Sing
objetivo;NOUN;Masc;Sing
de;ADP;;
cualquier;DET;;Sing
tratamiento;NOUN;Masc;Sing
para;ADP;;
la;DET;Fem;Sing
HBC;PROPN;;
consiste;VERB;;Sing
en;ADP;;
controlar;VERB;;
la;DET;Fem;Sing
infección;NOUN;Fem;Sing
por;ADP;;
VHB;NOUN;Masc;Sing
al;ADP;Masc;Sing
combatir;VERB;;
el;DET;Masc;Sing
virus;NOUN;Masc;
y;CCONJ;;
disminuir;VERB;;
su;DET;;Sing
capacidad;NOUN;Fem;Sing
para;ADP;;
dañar;VERB;;
el;DET;Masc;Sing
hígado;NOUN;Masc;Sing
.;PUNCT;;
Las;DET;Fem;Plur
opciones;NOUN;Fem;Plur
de;ADP;;
tratamiento;NOUN;Masc;Sing
actuales;ADJ;;Plur
para;ADP;;
la;DET;Fem;Sing
HBC;PROPN;;
requieren;VERB;;Plur
tratamiento;NOUN;Masc;Sing
de;ADP;;
por;ADP;;
vida;NOUN;Fem;Sing
con;ADP;;
terapia;NOUN;Fem;Sing
de;ADP;;
nucleósidos;NOUN;Masc;Plur
/;PUNCT;;
nucleótidos;NOUN;Masc;Plur
para;ADP;;
reducir;VERB;;
la;DET;Fem;Sing
multiplicación;NOUN;Fem;Sing
del;ADP;Masc;Sing
VHB;NOUN;Masc;Sing
.;PUNCT;;
Algunos;DET;Masc;Plur
participantes;NOUN;;Plur
podrían;AUX;;Plur
recibir;VERB;;
un;DET;Masc;Sing
tratamiento;NOUN;Masc;Sing
durante;ADP;;
un;DET;Masc;Sing
año;NOUN;Masc;Sing
con;ADP;;
peginterferón;NOUN;Masc;Sing
para;ADP;;
reforzar;VERB;;
el;DET;Masc;Sing
sistema;NOUN;Masc;Sing
inmunitario;ADJ;Masc;Sing
y;CCONJ;;
poder;AUX;;
combatir;VERB;;
el;DET;Masc;Sing
virus;NOUN;Masc;
.;PUNCT;;
La;DET;Fem;Sing
terapia;NOUN;Fem;Sing
de;ADP;;
nucleósidos;NOUN;Masc;Plur
y;CCONJ;;
nucleótidos;NOUN;Masc;Plur
evita;VERB;;Sing
que;SCONJ;;
el;DET;Masc;Sing
virus;NOUN;Masc;
se;PRON;;
multiplique;VERB;;Sing
.;PUNCT;;
En;ADP;;
este;DET;Masc;Sing
documento;NOUN;Masc;Sing
se;PRON;;
utiliza;VERB;;Sing
el;DET;Masc;Sing
término;NOUN;Masc;Sing
nucleós(t)idos;NOUN;Masc;Plur
para;ADP;;
nucleósidos;NOUN;Masc;Plur
/;PUNCT;;
nucleótidos;NOUN;Masc;Plur
.;PUNCT;;
Tal;PRON;;
como;SCONJ;;
se;PRON;;
muestra;VERB;;Sing
en;ADP;;
la;DET;Fem;Sing
siguiente;ADJ;;Sing
figura;NOUN;Fem;Sing
,;PUNCT;;
el;DET;Masc;Sing
antígeno;NOUN;Masc;Sing
de;ADP;;
superficie;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
hepatitis;NOUN;Fem;
B;PROPN;;
(;PUNCT;;
HBsAg;PROPN;;
);PUNCT;;
es;VERB;;Sing
una;DET;Fem;Sing
sustancia;NOUN;Fem;Sing
que;PRON;;
suele;VERB;;Sing
encontrarse;VERB;;
en;ADP;;
la;DET;Fem;Sing
superficie;NOUN;Fem;Sing
del;ADP;Masc;Sing
virus;NOUN;Masc;
.;PUNCT;;
En;ADP;;
la;DET;Fem;Sing
hepatitis;NOUN;Fem;
B;PROPN;;
,;PUNCT;;
el;DET;Masc;Sing
virus;NOUN;Masc;
produce;VERB;;Sing
muchos;PRON;Masc;Plur
de;ADP;;
estos;DET;Masc;Plur
antígenos;NOUN;Masc;Plur
,;PUNCT;;
con;ADP;;
o;CCONJ;;
sin;ADP;;
el;DET;Masc;Sing
ADN;NOUN;Masc;Sing
del;ADP;Masc;Sing
virus;NOUN;Masc;
,;PUNCT;;
y;CCONJ;;
estos;PRON;Masc;Plur
funcionan;VERB;;Plur
como;SCONJ;;
carnada;NOUN;Fem;Sing
(;PUNCT;;
agotan;VERB;;Plur
las;DET;Fem;Plur
células;NOUN;Fem;Plur
del;ADP;Masc;Sing
cuerpo;NOUN;Masc;Sing
);PUNCT;;
,;PUNCT;;
lo;PRON;Masc;Sing
que;PRON;;
le;PRON;;Sing
dificulta;VERB;;Sing
combatir;VERB;;
la;DET;Fem;Sing
infección;NOUN;Fem;Sing
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
incluidos;ADJ;Masc;Plur
en;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
fueron;VERB;;Plur
aquellos;PRON;Masc;Plur
que;PRON;;
padecían;VERB;;Plur
HBC;PROPN;;
,;PUNCT;;
con;ADP;;
o;CCONJ;;
sin;ADP;;
HBeAg;PROPN;;
(;PUNCT;;
otra;DET;Fem;Sing
proteína;NOUN;Fem;Sing
del;ADP;Masc;Sing
virus;NOUN;Masc;
);PUNCT;;
y;CCONJ;;
con;ADP;;
distintas;DET;Fem;Plur
cantidades;NOUN;Fem;Plur
de;ADP;;
HBsAg;PROPN;;
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
podían;AUX;;Plur
ser;VERB;;
pacientes;NOUN;;Plur
que;PRON;;
recibían;VERB;;Plur
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;Plur
o;CCONJ;;
no;ADV;;
.;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
querían;VERB;;Plur
estudiar;VERB;;
la;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
virológica;ADJ;Fem;Sing
de;ADP;;
estos;DET;Masc;Plur
participantes;NOUN;;Plur
al;ADP;Masc;Sing
bepirovirsen;NOUN;Masc;Sing
.;PUNCT;;
La;DET;Fem;Sing
respuesta;NOUN;Fem;Sing
virológica;ADJ;Fem;Sing
se;PRON;;
define;VERB;;Sing
a;ADP;;
continuación;NOUN;Fem;Sing
.;PUNCT;;
•;PUNCT;;
Respuesta;NOUN;Fem;Sing
del;ADP;Masc;Sing
criterio;NOUN;Masc;Sing
de;ADP;;
valoración;NOUN;Fem;Sing
principal;ADJ;;Sing
:;PUNCT;;
Participantes;NOUN;;Plur
que;PRON;;
habían;AUX;;Plur
tenido;VERB;;
HBsAg;PROPN;;
y;CCONJ;;
ADN;NOUN;Masc;Sing
de;ADP;;
VHB;NOUN;Masc;Sing
que;PRON;;
ya;ADV;;
no;ADV;;
podía;AUX;;Sing
detectarse;VERB;;
en;ADP;;
la;DET;Fem;Sing
sangre;NOUN;Fem;Sing
en;ADP;;
todas;DET;Fem;Plur
las;DET;Fem;Plur
visitas;NOUN;Fem;Plur
durante;ADP;;
seis;NUM;;
meses;NOUN;Masc;Plur
después;ADV;;
de;ADP;;
la;DET;Fem;Sing
última;ADJ;Fem;Sing
dosis;NOUN;Fem;
de;ADP;;
bepirovirsen;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
no;ADV;;
debían;AUX;;Plur
haber;AUX;;
iniciado;VERB;;
ningún;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
nuevo;ADJ;Masc;Sing
que;PRON;;
podría;AUX;;Sing
haber;AUX;;
afectado;VERB;;
a;ADP;;
los;DET;Masc;Plur
niveles;NOUN;Masc;Plur
de;ADP;;
HBsAg;PROPN;;
y;CCONJ;;
ADN;NOUN;Masc;Sing
de;ADP;;
VHB;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
también;ADV;;
evaluaron;VERB;;Plur
la;DET;Fem;Sing
seguridad;NOUN;Fem;Sing
de;ADP;;
este;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Cómo;PRON;;
se;PRON;;
realizó;VERB;;Sing
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
recibieron;VERB;;Plur
150;NUM;;
o;CCONJ;;
300;NUM;;
miligramos;NOUN;Masc;Plur
(;PUNCT;;
mg;NOUN;Masc;Sing
);PUNCT;;
de;ADP;;
bepirovirsen;NOUN;Masc;Sing
o;CCONJ;;
placebo;NOUN;Masc;Sing
semanalmente;ADV;;
administrado;ADJ;Masc;Sing
mediante;ADP;;
una;DET;Fem;Sing
inyección;NOUN;Fem;Sing
debajo;ADV;;
de;ADP;;
la;DET;Fem;Sing
piel;NOUN;Fem;Sing
,;PUNCT;;
durante;ADP;;
tres;NUM;;
o;CCONJ;;
seis;NUM;;
meses;NOUN;Masc;Plur
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
recibieron;VERB;;Plur
dos;NUM;;
dosis;NOUN;Fem;
adicionales;ADJ;;Plur
(;PUNCT;;
llamadas;ADJ;Fem;Plur
dosis;NOUN;Fem;
de;ADP;;
carga;NOUN;Fem;Sing
);PUNCT;;
durante;ADP;;
las;DET;Fem;Plur
primeras;ADJ;Fem;Plur
dos;NUM;;
semanas;NOUN;Fem;Plur
del;ADP;Masc;Sing
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
Ni;CCONJ;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
ni;CCONJ;;
el;DET;Masc;Sing
promotor;NOUN;Masc;Sing
(;PUNCT;;
GSK;PROPN;;
);PUNCT;;
sabían;VERB;;Plur
quién;PRON;;Sing
recibía;VERB;;Sing
cada;DET;;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
Durante;ADP;;
el;DET;Masc;Sing
inicio;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
se;PRON;;
asignó;VERB;;Sing
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
a;ADP;;
uno;NUM;;
de;ADP;;
los;DET;Masc;Plur
cuatro;NUM;;
grupos;NOUN;Masc;Plur
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
,;PUNCT;;
como;SCONJ;;
se;PRON;;
muestra;VERB;;Sing
en;ADP;;
la;DET;Fem;Sing
figura;NOUN;Fem;Sing
a;ADP;;
continuación;NOUN;Fem;Sing
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
fueron;VERB;;Plur
asignados;ADJ;Masc;Plur
a;ADP;;
cada;DET;;Sing
grupo;NOUN;Masc;Sing
de;ADP;;
forma;NOUN;Fem;Sing
aleatoria;ADJ;Fem;Sing
.;PUNCT;;
Esto;PRON;;Sing
recibe;VERB;;Sing
el;DET;Masc;Sing
nombre;NOUN;Masc;Sing
de;ADP;;
asignación;NOUN;Fem;Sing
al;ADP;Masc;Sing
azar;NOUN;Masc;Sing
.;PUNCT;;
El;DET;Masc;Sing
número;NOUN;Masc;Sing
de;ADP;;
participantes;NOUN;;Plur
incluidos;ADJ;Masc;Plur
en;ADP;;
los;DET;Masc;Plur
grupos;NOUN;Masc;Plur
1;NUM;;
,;PUNCT;;
2;NUM;;
y;CCONJ;;
3;NUM;;
fue;VERB;;Sing
tres;NUM;;
veces;NOUN;Fem;Plur
mayor;ADJ;;Sing
que;SCONJ;;
el;DET;Masc;Sing
número;NOUN;Masc;Sing
de;ADP;;
participantes;NOUN;;Plur
incluidos;ADJ;Masc;Plur
en;ADP;;
el;DET;Masc;Sing
grupo;NOUN;Masc;Sing
4;NUM;;
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
se;PRON;;
dividieron;VERB;;Plur
de;ADP;;
tal;DET;;Sing
modo;NOUN;Masc;Sing
que;SCONJ;;
la;DET;Fem;Sing
proporción;NOUN;Fem;Sing
de;ADP;;
participantes;NOUN;;Plur
con;ADP;;
o;CCONJ;;
sin;ADP;;
HBeAg;PROPN;;
y;CCONJ;;
la;DET;Fem;Sing
proporción;NOUN;Fem;Sing
de;ADP;;
participantes;NOUN;;Plur
con;ADP;;
una;DET;Fem;Sing
cantidad;NOUN;Fem;Sing
inferior;ADJ;;Sing
o;CCONJ;;
igual;ADJ;;Sing
a;ADP;;
1000;NUM;;
unidades;NOUN;Fem;Plur
internacionales;ADJ;;Plur
por;ADP;;
milímetro;NOUN;Masc;Sing
(;PUNCT;;
UI;NOUN;Fem;Sing
/;PUNCT;;
ml;NOUN;Masc;Sing
);PUNCT;;
o;CCONJ;;
más;ADV;;
de;ADP;;
1000;NUM;;
UI;NOUN;Fem;Sing
/;PUNCT;;
ml;NOUN;Masc;Sing
de;ADP;;
HBsAg;PROPN;;
fuese;VERB;;Sing
similar;ADJ;;Sing
entre;ADP;;
los;DET;Masc;Plur
grupos;NOUN;Masc;Plur
de;ADP;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
A;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
se;PRON;;
les;PRON;;Plur
realizó;VERB;;Sing
un;DET;Masc;Sing
seguimiento;NOUN;Masc;Sing
por;ADP;;
seguridad;NOUN;Fem;Sing
durante;ADP;;
seis;NUM;;
meses;NOUN;Masc;Plur
después;ADV;;
de;ADP;;
recibir;VERB;;
la;DET;Fem;Sing
última;ADJ;Fem;Sing
dosis;NOUN;Fem;
del;ADP;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Quién;PRON;;Sing
participó;VERB;;Sing
en;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Los;DET;Masc;Plur
estudios;NOUN;Masc;Plur
tienen;VERB;;Plur
una;DET;Fem;Sing
lista;NOUN;Fem;Sing
de;ADP;;
requisitos;NOUN;Masc;Plur
que;PRON;;
definen;VERB;;Plur
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
pueden;AUX;;Plur
entrar;VERB;;
(;PUNCT;;
criterios;NOUN;Masc;Plur
de;ADP;;
inclusión;NOUN;Fem;Sing
);PUNCT;;
y;CCONJ;;
a;ADP;;
los;DET;Masc;Plur
que;PRON;;
no;ADV;;
(;PUNCT;;
criterios;NOUN;Masc;Plur
de;ADP;;
exclusión;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
Los;DET;Masc;Plur
principales;ADJ;;Plur
criterios;NOUN;Masc;Plur
de;ADP;;
inclusión;NOUN;Fem;Sing
y;CCONJ;;
de;ADP;;
exclusión;NOUN;Fem;Sing
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
se;PRON;;
muestran;VERB;;Plur
a;ADP;;
continuación;NOUN;Fem;Sing
.;PUNCT;;
En;ADP;;
el;DET;Masc;Sing
