Token;POS;Género;Número
Los;DET;Masc;Plur
participantes;NOUN;;Plur
recibieron;VERB;;Plur
150;NUM;;
o;CCONJ;;
300;NUM;;
miligramos;NOUN;Masc;Plur
(;PUNCT;;
mg;NOUN;;
);PUNCT;;
de;ADP;;
bepirovirsen;NOUN;Masc;Sing
o;CCONJ;;
placebo;NOUN;Masc;Sing
semanalmente;ADV;;
administrado;ADJ;Masc;Sing
mediante;ADP;;
una;DET;Fem;Sing
inyección;NOUN;Fem;Sing
debajo;ADV;;
de;ADP;;
la;DET;Fem;Sing
piel;NOUN;Fem;Sing
,;PUNCT;;
durante;ADP;;
tres;NUM;;Plur
o;CCONJ;;
seis;NUM;;Plur
meses;NOUN;Masc;Plur
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
recibieron;VERB;;Plur
dos;NUM;;Plur
dosis;NOUN;Fem;Plur
adicionales;ADJ;;Plur
(;PUNCT;;
llamadas;ADJ;Fem;Plur
dosis;NOUN;Fem;
de;ADP;;
carga;NOUN;Fem;Sing
);PUNCT;;
durante;ADP;;
las;DET;Fem;Plur
primeras;ADJ;Fem;Plur
dos;NUM;;Plur
semanas;NOUN;Fem;Plur
del;ADP;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
Ni;CCONJ;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
ni;CCONJ;;
el;DET;Masc;Sing
promotor;NOUN;Masc;Sing
(;PUNCT;;
GSK;PROPN;;
);PUNCT;;
sabían;VERB;;Plur
quién;PRON;;Sing
recibía;VERB;;Sing
cada;DET;;Sing
medicamento;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Durante;ADP;;
el;DET;Masc;Sing
inicio;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
,;PUNCT;;
se;PRON;;
asignó;VERB;;Sing
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
a;ADP;;
uno;PRON;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
cuatro;NUM;;Plur
grupos;NOUN;Masc;Plur
del;ADP;;
estudio;NOUN;Masc;Sing
,;PUNCT;;
como;SCONJ;;
se;PRON;;
muestra;VERB;;Sing
en;ADP;;
la;DET;Fem;Sing
figura;NOUN;Fem;Sing
a;ADP;;
continuación;NOUN;;
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
fueron;AUX;;Plur
asignados;VERB;Masc;Plur
a;ADP;;
cada;DET;;Sing
grupo;NOUN;Masc;Sing
de;ADP;;
forma;NOUN;Fem;Sing
aleatoria;ADJ;Fem;Sing
.;PUNCT;;
Esto;PRON;;Sing
recibe;VERB;;Sing
el;DET;Masc;Sing
nombre;NOUN;Masc;Sing
de;ADP;;
asignación;NOUN;Fem;Sing
al;ADP;;
azar;NOUN;Masc;Sing
.;PUNCT;;
El;DET;Masc;Sing
número;NOUN;Masc;Sing
de;ADP;;
participantes;NOUN;;Plur
incluidos;ADJ;Masc;Plur
en;ADP;;
los;DET;Masc;Plur
grupos;NOUN;Masc;Plur
1;NUM;;
,;PUNCT;;
2;NUM;;
y;CCONJ;;
3;NUM;;
fue;AUX;;Sing
tres;NUM;;Plur
veces;NOUN;Fem;Plur
mayor;ADJ;;Sing
que;SCONJ;;
el;DET;Masc;Sing
número;NOUN;Masc;Sing
de;ADP;;
participantes;NOUN;;Plur
incluidos;ADJ;Masc;Plur
en;ADP;;
el;DET;Masc;Sing
grupo;NOUN;Masc;Sing
4;NUM;;
.;PUNCT;;
Los;DET;Masc;Plur
participantes;NOUN;;Plur
se;PRON;;
dividieron;VERB;;Plur
de;ADP;;
tal;NOUN;;
modo;NOUN;;
que;SCONJ;;
la;DET;Fem;Sing
proporción;NOUN;Fem;Sing
de;ADP;;
participantes;NOUN;;Plur
con;ADP;;
o;CCONJ;;
sin;ADP;;
HBeAg;PROPN;;
y;CCONJ;;
la;DET;Fem;Sing
proporción;NOUN;Fem;Sing
de;ADP;;
participantes;NOUN;;Plur
con;ADP;;
una;DET;Fem;Sing
cantidad;NOUN;Fem;Sing
inferior;ADJ;;Sing
o;CCONJ;;
igual;ADJ;;Sing
a;ADP;;
1000;NUM;;
unidades;NOUN;Fem;Plur
internacionales;ADJ;;Plur
por;ADP;;
milímetro;NOUN;Masc;Sing
(;PUNCT;;
UI;PROPN;;
/;PUNCT;;
ml;NOUN;;
);PUNCT;;
o;CCONJ;;
más;ADV;;
de;ADP;;
1000;NUM;;
UI;PROPN;;
/;PUNCT;;
ml;NOUN;;
de;ADP;;
HBsAg;PROPN;;
fuese;AUX;;Sing
similar;ADJ;;Sing
entre;ADP;;
los;DET;Masc;Plur
grupos;NOUN;Masc;Plur
de;ADP;;
tratamiento;NOUN;Masc;Sing
.;PUNCT;;
A;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
se;PRON;;
les;PRON;;Plur
realizó;VERB;;Sing
un;DET;Masc;Sing
seguimiento;NOUN;Masc;Sing
por;ADP;;
seguridad;NOUN;Fem;Sing
durante;ADP;;
seis;NUM;;Plur
meses;NOUN;Masc;Plur
después;ADV;;
de;ADP;;
recibir;VERB;;
la;DET;Fem;Sing
última;ADJ;Fem;Sing
dosis;NOUN;Fem;
del;ADP;;
medicamento;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Quién;PRON;;Sing
participó;VERB;;Sing
en;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Los;DET;Masc;Plur
estudios;NOUN;Masc;Plur
tienen;VERB;;Plur
una;DET;Fem;Sing
lista;NOUN;Fem;Sing
de;ADP;;
requisitos;NOUN;Masc;Plur
que;PRON;;
definen;VERB;;Plur
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
pueden;AUX;;Plur
entrar;VERB;;
(;PUNCT;;
criterios;NOUN;Masc;Plur
de;ADP;;
inclusión;NOUN;Fem;Sing
);PUNCT;;
y;CCONJ;;
a;ADP;;
los;DET;Masc;Plur
que;PRON;;
no;ADV;;
(;PUNCT;;
criterios;NOUN;Masc;Plur
de;ADP;;
exclusión;NOUN;Fem;Sing
);PUNCT;;
.;PUNCT;;
Los;DET;Masc;Plur
principales;ADJ;;Plur
criterios;NOUN;Masc;Plur
de;ADP;;
inclusión;NOUN;Fem;Sing
y;CCONJ;;
de;ADP;;
exclusión;NOUN;Fem;Sing
de;ADP;;
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
se;PRON;;
muestran;VERB;;Plur
a;ADP;;
continuación;NOUN;;
.;PUNCT;;
En;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
se;PRON;;
incluyeron;VERB;;Plur
hombres;NOUN;Masc;Plur
y;CCONJ;;
mujeres;NOUN;Fem;Plur
que;PRON;;
cumplían;VERB;;Plur
las;DET;Fem;Plur
siguientes;ADJ;;Plur
condiciones;NOUN;Fem;Plur
:;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
al;ADP;;
menos;ADV;;
18;NUM;;
años;NOUN;Masc;Plur
de;ADP;;
edad;NOUN;Fem;Sing
.;PUNCT;;
•;PUNCT;;
Habían;AUX;;Plur
tenido;VERB;Masc;Sing
una;DET;Fem;Sing
infección;NOUN;Fem;Sing
por;ADP;;
VHB;PROPN;;
de;ADP;;
larga;ADJ;Fem;Sing
duración;NOUN;Fem;Sing
durante;ADP;;
al;DET;Masc;Sing
menos;ADV;;
seis;NUM;;Plur
meses;NOUN;Masc;Plur
antes;ADV;;
de;ADP;;
iniciar;VERB;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
presencia;NOUN;Fem;Sing
de;ADP;;
proteína;NOUN;Fem;Sing
HBsAg;PROPN;;
superior;ADJ;;Sing
a;ADP;;
100;NUM;;
UI;NOUN;;
/;PUNCT;;
ml;NOUN;;
en;ADP;;
sangre;NOUN;Fem;Sing
.;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
niveles;NOUN;Masc;Plur
de;ADP;;
ADN;PROPN;;
de;ADP;;
VHB;PROPN;;
superiores;ADJ;;Plur
a;ADP;;
2000;NUM;;
UI;PROPN;;
/;PUNCT;;
ml;NOUN;;
al;ADP;;
inicio;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
(;PUNCT;;
para;ADP;;
participantes;NOUN;;Plur
que;PRON;;
no;ADV;;
recibían;VERB;;Plur
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós[t]idos;NOUN;Masc;
estable;ADJ;;Sing
);PUNCT;;
o;CCONJ;;
tenían;VERB;;Plur
niveles;NOUN;Masc;Plur
de;ADP;;
ADN;PROPN;;
de;ADP;;
VHB;PROPN;;
inferiores;ADJ;;Plur
a;ADP;;
90;NUM;;
UI;PROPN;;
/;PUNCT;;
al;ADP;;
inicio;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
(;PUNCT;;
para;ADP;;
participantes;NOUN;;Plur
que;PRON;;
recibían;VERB;;Plur
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós[t]idos;NOUN;Masc;
estable;ADJ;;Sing
);PUNCT;;
.;PUNCT;;
Se;PRON;;
excluyó;VERB;;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
a;ADP;;
hombres;NOUN;Masc;Plur
y;CCONJ;;
mujeres;NOUN;Fem;Plur
si;SCONJ;;
cumplían;VERB;;Plur
las;DET;Fem;Plur
siguientes;ADJ;;Plur
condiciones;NOUN;Fem;Plur
:;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
cualquier;DET;;Sing
afección;NOUN;Fem;Sing
médica;ADJ;Fem;Sing
grave;ADJ;;Sing
aparte;ADV;;
de;ADP;;
la;DET;Fem;Sing
hepatitis;NOUN;Fem;
B;PROPN;;
que;PRON;;
podría;AUX;;Sing
haber;AUX;;
afectado;VERB;Masc;Sing
a;ADP;;
su;DET;;Sing
seguridad;NOUN;Fem;Sing
durante;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
una;DET;Fem;Sing
infección;NOUN;Fem;Sing
con;ADP;;
el;DET;Masc;Sing
virus;NOUN;Masc;
de;ADP;;
inmunodeficiencia;NOUN;Fem;Sing
humana;ADJ;Fem;Sing
(;PUNCT;;
VIH;PROPN;;
);PUNCT;;
o;CCONJ;;
cualquier;DET;;Sing
otro;DET;Masc;Sing
virus;NOUN;Masc;
de;ADP;;
la;DET;Fem;Sing
hepatitis;NOUN;Fem;
(;PUNCT;;
C;PROPN;;
o;CCONJ;;
D;PROPN;;
);PUNCT;;
.;PUNCT;;
•;PUNCT;;
Tenían;VERB;;Plur
signos;NOUN;Masc;Plur
de;ADP;;
cáncer;NOUN;Masc;
o;CCONJ;;
cirrosis;NOUN;Fem;
de;ADP;;
hígado;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Consumían;VERB;;Plur
o;CCONJ;;
habían;AUX;;Plur
consumido;VERB;Masc;Sing
alcohol;NOUN;Masc;Sing
o;CCONJ;;
sustancias;NOUN;Fem;Plur
que;PRON;;
afectan;VERB;;Plur
a;ADP;;
la;DET;Fem;Sing
vida;NOUN;Fem;Sing
cotidiana;ADJ;Fem;Sing
.;PUNCT;;
¿;PUNCT;;
Dónde;ADV;;
se;PRON;;
hizo;VERB;;Sing
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
?;PUNCT;;
Los;DET;Masc;Plur
centros;NOUN;Masc;Plur
del;ADP;;
estudio;NOUN;Masc;Sing
se;PRON;;
encontraban;VERB;;Plur
en;ADP;;
22;NUM;;
países;NOUN;Masc;Plur
.;PUNCT;;
Alemania;PROPN;;
Argentina;PROPN;;
Bulgaria;PROPN;;
Canadá;PROPN;;
China;PROPN;;
España;PROPN;;
Estados;PROPN;;
Unidos;PROPN;;
Federación;PROPN;;
Rusa;PROPN;;
Filipinas;PROPN;;
Francia;PROPN;;
Hong;PROPN;;
Kong;PROPN;;
Italia;PROPN;;
Japón;PROPN;;
Malasia;PROPN;;
Polonia;PROPN;;
Reino;PROPN;;
Unido;PROPN;;
República;PROPN;;
de;ADP;;
Corea;PROPN;;
Rumanía;PROPN;;
Singapur;PROPN;;
Sudáfrica;PROPN;;
Tailandia;PROPN;;
Taiwán;PROPN;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
principales;ADJ;;Plur
resultados;NOUN;Masc;Plur
del;ADP;;
estudio;NOUN;Masc;Sing
?;PUNCT;;
Al;ADP;;
final;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
,;PUNCT;;
los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
comunicaron;VERB;;Plur
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
de;ADP;;
los;DET;Masc;Plur
criterios;NOUN;Masc;Plur
de;ADP;;
valoración;NOUN;Fem;Sing
principales;ADJ;;Plur
.;PUNCT;;
Los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
comunicaron;VERB;;Plur
estos;DET;Masc;Plur
resultados;NOUN;Masc;Plur
por;ADP;;
separado;NOUN;Masc;Sing
para;ADP;;
los;DET;Masc;Plur
pacientes;NOUN;;Plur
que;PRON;;
recibían;VERB;;Plur
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;Plur
estable;ADJ;;Sing
y;CCONJ;;
para;ADP;;
los;DET;Masc;Plur
que;PRON;;
no;ADV;;
la;PRON;Fem;Sing
recibían;VERB;;Plur
.;PUNCT;;
Se;PRON;;
comunicaron;VERB;;Plur
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
generales;ADJ;;Plur
y;CCONJ;;
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
separados;ADJ;Masc;Plur
para;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
que;PRON;;
presentaban;VERB;;Plur
las;DET;Fem;Plur
siguientes;ADJ;;Plur
características;NOUN;Fem;Plur
al;ADP;;
inicio;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
•;PUNCT;;
Niveles;NOUN;Masc;Plur
de;ADP;;
HBsAg;PROPN;;
de;ADP;;
hasta;ADP;;
1000;NUM;;
UI;PROPN;;
/;PUNCT;;
ml;NOUN;;
sin;ADP;;
HBeAg;PROPN;;
•;PUNCT;;
Niveles;NOUN;Masc;Plur
de;ADP;;
HBsAg;PROPN;;
superiores;ADJ;;Plur
a;ADP;;
1000;NUM;;
UI;PROPN;;
/;PUNCT;;
ml;NOUN;;
sin;ADP;;
HBeAg;PROPN;;
•;PUNCT;;
Niveles;NOUN;Masc;Plur
de;ADP;;
HBsAg;PROPN;;
de;ADP;;
hasta;ADP;;
1000;NUM;;
UI;NOUN;;
/;PUNCT;;
ml;NOUN;;
con;ADP;;
HBeAg;PROPN;;
•;PUNCT;;
Niveles;NOUN;Masc;Plur
de;ADP;;
HBsAg;PROPN;;
superiores;ADJ;;Plur
a;ADP;;
1000;NUM;;
UI;PROPN;;
/;PUNCT;;
ml;NOUN;;
con;ADP;;
HBeAg;PROPN;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
?;PUNCT;;
Al;ADP;;
recibir;VERB;;
un;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
,;PUNCT;;
las;DET;Fem;Plur
personas;NOUN;Fem;Plur
pueden;AUX;;Plur
presentar;VERB;;
problemas;NOUN;Masc;Plur
médicos;ADJ;Masc;Plur
no;ADV;;
deseados;ADJ;Masc;Plur
(;PUNCT;;
acontecimientos;NOUN;Masc;Plur
adversos;ADJ;Masc;Plur
);PUNCT;;
.;PUNCT;;
Los;DET;Masc;Plur
médicos;NOUN;Masc;Plur
del;ADP;;
estudio;NOUN;Masc;Sing
dejan;VERB;;Plur
constancia;NOUN;Fem;Sing
de;ADP;;
estos;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
.;PUNCT;;
En;ADP;;
este;DET;Masc;Sing
resumen;NOUN;Masc;Sing
,;PUNCT;;
por;ADP;;
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
se;PRON;;
entienden;VERB;;Plur
los;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
que;PRON;;
,;PUNCT;;
en;ADP;;
opinión;NOUN;Fem;Sing
del;ADP;;
médico;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
,;PUNCT;;
pueden;AUX;;Plur
haber;AUX;;
sido;AUX;Masc;Sing
causados;VERB;Masc;Plur
por;ADP;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
de;ADP;;
este;DET;Masc;Sing
resumen;NOUN;Masc;Sing
pueden;AUX;;Plur
ser;AUX;;
diferentes;ADJ;;Plur
de;ADP;;
los;DET;Masc;Plur
del;ADP;;
consentimiento;NOUN;Masc;Sing
informado;ADJ;Masc;Sing
o;CCONJ;;
de;ADP;;
otros;DET;Masc;Plur
documentos;NOUN;Masc;Plur
relacionados;ADJ;Masc;Plur
con;ADP;;
el;DET;Masc;Sing
medicamento;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Puede;AUX;;Sing
encontrar;VERB;;
un;DET;Masc;Sing
resumen;NOUN;Masc;Sing
de;ADP;;
todos;DET;Masc;Plur
estos;DET;Masc;Plur
acontecimientos;NOUN;Masc;Plur
comunicados;ADJ;Masc;Plur
en;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
en;ADP;;
el;DET;Masc;Sing
resumen;NOUN;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
resultados;NOUN;Masc;Plur
clínicos;ADJ;Masc;Plur
.;PUNCT;;
Un;DET;Masc;Sing
total;NOUN;Masc;Sing
de;ADP;;
226;NUM;;
participantes;NOUN;;Plur
con;ADP;;
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;Sing
estable;ADJ;;Sing
y;CCONJ;;
229;NUM;;
participantes;NOUN;;Plur
que;PRON;;
no;ADV;;
recibían;VERB;;Plur
dicha;DET;Fem;Sing
terapia;NOUN;Fem;Sing
recibieron;VERB;;Plur
al;ADP;;
menos;ADV;;
una;DET;Fem;Sing
dosis;NOUN;Fem;
del;ADP;;
medicamento;NOUN;Masc;Sing
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
de;ADP;;
este;DET;Masc;Sing
resumen;NOUN;Masc;Sing
han;AUX;;Plur
sido;AUX;Masc;Sing
comunicados;VERB;Masc;Plur
por;ADP;;
estos;DET;Masc;Plur
participantes;NOUN;;Plur
durante;ADP;;
todo;DET;Masc;Sing
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
graves;ADJ;;Plur
?;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
se;PRON;;
consideran;VERB;;Plur
“;PUNCT;;
graves;ADJ;;Plur
”;PUNCT;;
si;SCONJ;;
provocan;VERB;;Plur
la;DET;Fem;Sing
muerte;NOUN;Fem;Sing
,;PUNCT;;
ponen;VERB;;Plur
en;ADP;;
peligro;NOUN;Masc;Sing
la;DET;Fem;Sing
vida;NOUN;Fem;Sing
,;PUNCT;;
causan;VERB;;Plur
problemas;NOUN;Masc;Plur
duraderos;ADJ;Masc;Plur
o;CCONJ;;
requieren;VERB;;Plur
atención;NOUN;Fem;Sing
hospitalaria;ADJ;Fem;Sing
.;PUNCT;;
Bajo;ADP;;
tratamiento;NOUN;Masc;Sing
con;ADP;;
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;Sing
estable;ADJ;;Sing
:;PUNCT;;
Fue;AUX;;Sing
comunicado;VERB;Masc;Sing
un;DET;Masc;Sing
efecto;NOUN;Masc;Sing
secundario;ADJ;Masc;Sing
grave;ADJ;;Sing
de;ADP;;
aparición;NOUN;Fem;Sing
y;CCONJ;;
aglutinación;NOUN;Fem;Sing
de;ADP;;
niveles;NOUN;Masc;Plur
anormales;ADJ;;Plur
de;ADP;;
proteínas;NOUN;Fem;Plur
en;ADP;;
la;DET;Fem;Sing
sangre;NOUN;Fem;Sing
por;ADP;;
un;DET;Masc;Sing
participante;NOUN;;Sing
(;PUNCT;;
1;NUM;;
%;SYM;;
);PUNCT;;
en;ADP;;
el;DET;Masc;Sing
grupo;NOUN;Masc;Sing
1;NUM;;
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Sin;ADP;;
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;Plur
:;PUNCT;;
Los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
graves;ADJ;;Plur
comunicados;ADJ;Masc;Plur
fueron;AUX;;Plur
respuesta;NOUN;Fem;Sing
de;ADP;;
defensa;NOUN;;Sing
exagerada;ADJ;Fem;Sing
(;PUNCT;;
inflamación;NOUN;Fem;Sing
);PUNCT;;
que;PRON;;
afecta;VERB;;Sing
a;ADP;;
todo;DET;Masc;Sing
el;DET;Masc;Sing
cuerpo;NOUN;Masc;Sing
,;PUNCT;;
función;NOUN;Fem;Sing
hepática;ADJ;Fem;Sing
anormal;ADJ;;Sing
y;CCONJ;;
brote;NOUN;Masc;Sing
de;ADP;;
infección;NOUN;Fem;Sing
de;ADP;;
hepatitis;NOUN;Fem;
B.;PROPN;;
Cada;DET;;Sing
uno;PRON;Masc;Sing
ocurrió;VERB;;Sing
en;ADP;;
un;DET;Masc;Sing
participante;NOUN;;Sing
(;PUNCT;;
1;NUM;;
%;SYM;;
);PUNCT;;
del;ADP;;
grupo;NOUN;Masc;Sing
1;NUM;;
del;ADP;;
estudio;NOUN;Masc;Sing
.;PUNCT;;
Ningún;DET;Masc;Sing
participante;NOUN;;Sing
murió;VERB;;Sing
durante;ADP;;
el;DET;Masc;Sing
estudio;NOUN;Masc;Sing
.;PUNCT;;
¿;PUNCT;;
Cuáles;PRON;;Plur
fueron;AUX;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
no;ADV;;
graves;ADJ;;Plur
?;PUNCT;;
Fueron;AUX;;Plur
comunicados;VERB;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
no;ADV;;
graves;ADJ;;Plur
por;ADP;;
167;NUM;;
de;ADP;;
los;DET;Masc;Plur
226;NUM;;
participantes;NOUN;;Plur
(;PUNCT;;
74;NUM;;
%;SYM;;
);PUNCT;;
que;PRON;;
recibían;VERB;;Plur
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;
estable;ADJ;;Sing
y;CCONJ;;
por;ADP;;
191;NUM;;
de;ADP;;
los;DET;Masc;Plur
229;NUM;;
participantes;NOUN;;Plur
(;PUNCT;;
83;NUM;;
%;SYM;;
);PUNCT;;
que;PRON;;
no;ADV;;
la;PRON;Fem;Sing
recibían;VERB;;Plur
.;PUNCT;;
A;ADP;;
continuación;NOUN;;
se;PRON;;
muestran;VERB;;Plur
los;DET;Masc;Plur
efectos;NOUN;Masc;Plur
secundarios;ADJ;Masc;Plur
no;ADV;;
graves;ADJ;;Plur
comunicados;ADJ;Masc;Plur
por;ADP;;
el;DET;Masc;Sing
5;NUM;;
%;SYM;;
o;CCONJ;;
más;ADV;;
del;ADP;;
total;NOUN;Masc;Sing
de;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
.;PUNCT;;
Bajo;ADP;;
tratamiento;NOUN;Masc;Sing
con;ADP;;
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;Sing
estable;ADJ;;Sing
:;PUNCT;;
-;PUNCT;;
Fiebre;PROPN;;
-;PUNCT;;
Niveles;NOUN;Masc;Plur
de;ADP;;
una;DET;Fem;Sing
proteína;NOUN;Fem;Sing
del;ADP;;
hígado;NOUN;Masc;Sing
(;PUNCT;;
alanina;NOUN;Fem;Sing
aminotransferasa;ADJ;Fem;Sing
);PUNCT;;
en;ADP;;
sangre;NOUN;Fem;Sing
superiores;ADJ;;Plur
a;ADP;;
lo;PRON;Masc;Sing
normal;ADJ;;Sing
-;PUNCT;;
Cardenal;PROPN;;
-;PUNCT;;
Decoloración;PROPN;;
-;PUNCT;;
Molestia;PROPN;;
-;PUNCT;;
Comezón;PROPN;;
-;PUNCT;;
Dolor;PROPN;;
-;PUNCT;;
Enrojecimiento;PROPN;;
-;PUNCT;;
Hinchazón;PROPN;;
Sin;ADP;;
terapia;NOUN;Fem;Sing
de;ADP;;
nucleós(t)idos;NOUN;Masc;
:;PUNCT;;
-;PUNCT;;
Disminución;NOUN;Fem;Sing
en;ADP;;
el;DET;Masc;Sing
recuento;NOUN;Masc;Sing
de;ADP;;
plaquetas;NOUN;Fem;Plur
en;ADP;;
sangre;NOUN;Fem;Sing
(;PUNCT;;
células;NOUN;Fem;Plur
que;PRON;;
ayudan;VERB;;Plur
a;ADP;;
la;DET;Fem;Sing
coagulación;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
sangre;NOUN;Fem;Sing
);PUNCT;;
-;PUNCT;;
Disminución;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
proteína;NOUN;Fem;Sing
C3;PROPN;;
en;ADP;;
sangre;NOUN;Fem;Sing
-;PUNCT;;
Disminución;NOUN;Fem;Sing
de;ADP;;
la;DET;Fem;Sing
proteína;NOUN;Fem;Sing
C4;PROPN;;
en;ADP;;
sangre;NOUN;Fem;Sing
-;PUNCT;;
Fiebre;PROPN;;
-;PUNCT;;
Cefalea;PROPN;;
-;PUNCT;;
Niveles;NOUN;Masc;Plur
de;ADP;;
una;DET;Fem;Sing
proteína;NOUN;Fem;Sing
del;ADP;;
hígado;NOUN;Masc;Sing
(;PUNCT;;
alanina;NOUN;Fem;Sing
aminotransferasa;ADJ;Fem;Sing
);PUNCT;;
en;ADP;;
sangre;NOUN;Fem;Sing
superiores;ADJ;;Plur
a;ADP;;
lo;PRON;Masc;Sing
normal;ADJ;;Sing
-;PUNCT;;
Cansancio;PROPN;;
-;PUNCT;;
Cardenal;PROPN;;
-;PUNCT;;
Recolección;PROPN;;
de;ADP;;
sangre;PROPN;;
-;PUNCT;;
Decoloración;PROPN;;
-;PUNCT;;
Molestia;PROPN;;
-;PUNCT;;
Rigidez;PROPN;;
-;PUNCT;;
Comezón;PROPN;;
-;PUNCT;;
Dolor;PROPN;;
-;PUNCT;;
Enrojecimiento;PROPN;;
-;PUNCT;;
Hinchazón;PROPN;;
¿;PUNCT;;
Cómo;PRON;;
ha;AUX;;Sing
ayudado;VERB;Masc;Sing
este;DET;Masc;Sing
estudio;NOUN;Masc;Sing
a;ADP;;
los;DET;Masc;Plur
participantes;NOUN;;Plur
y;CCONJ;;
a;ADP;;
los;DET;Masc;Plur
investigadores;NOUN;Masc;Plur
?;PUNCT;;
El;DET;Masc;Sing
